Field,StrategyOrDate,TOP_N_COUNT,Value
AggReturn,2019-06-10 00:00:00,6,0.0009777772025178
AggReturn,2019-06-10 00:00:00,8,0.0009874601817086
AggReturn,2019-06-11 00:00:00,2,0.000995599446238
AggReturn,2019-06-11 00:00:00,4,-0.0054617573325018
AggReturn,2019-06-11 00:00:00,6,0.0075159104311613
AggReturn,2019-06-11 00:00:00,8,0.0017182677149684
AggReturn,2019-06-12 00:00:00,2,0.0008727424597905
AggReturn,2019-06-12 00:00:00,4,0.0132550739566543
AggReturn,2019-06-12 00:00:00,6,0.0197595006177723
AggReturn,2019-06-12 00:00:00,8,0.0048430185815003
AggReturn,2019-06-13 00:00:00,2,-0.0832509128392564
AggReturn,2019-06-13 00:00:00,4,-0.0289197489611197
AggReturn,2019-06-13 00:00:00,6,-0.0204520171871742
AggReturn,2019-06-13 00:00:00,8,-0.0068858957018696
AggReturn,2019-06-14 00:00:00,2,0.0199061106468435
AggReturn,2019-06-14 00:00:00,4,-0.0353590595845553
AggReturn,2019-06-14 00:00:00,6,-0.0446391753840947
AggReturn,2019-06-14 00:00:00,8,-0.0373810291780466
AggReturn,2019-06-17 00:00:00,2,-0.0154338749434075
AggReturn,2019-06-17 00:00:00,4,0.0136413125511562
AggReturn,2019-06-17 00:00:00,6,0.0144855645374462
AggReturn,2019-06-17 00:00:00,8,0.0103788415775371
AggReturn,2019-06-18 00:00:00,2,0.0006097773839007
AggReturn,2019-06-18 00:00:00,4,0.0188140707134791
AggReturn,2019-06-18 00:00:00,6,0.025192998161529
AggReturn,2019-06-18 00:00:00,8,0.020950782983789
AggReturn,2019-06-19 00:00:00,2,0.0043984411222917
AggReturn,2019-06-19 00:00:00,4,-0.0351133499379873
AggReturn,2019-06-19 00:00:00,6,-0.025669879052627
AggReturn,2019-06-19 00:00:00,8,-0.0080133745108463
AggReturn,2019-06-20 00:00:00,2,0.0409075919030066
AggReturn,2019-06-20 00:00:00,4,0.0167746178214976
AggReturn,2019-06-20 00:00:00,6,0.0065988470981711
AggReturn,2019-06-20 00:00:00,8,0.0007516791179869
AggReturn,2019-06-21 00:00:00,2,-0.0917423223096606
AggReturn,2019-06-21 00:00:00,4,-0.0596785585601258
AggReturn,2019-06-21 00:00:00,6,-0.0403533183562811
AggReturn,2019-06-21 00:00:00,8,-0.0243198268379988
AggReturn,2019-06-24 00:00:00,2,-0.0165999751911234
AggReturn,2019-06-24 00:00:00,4,0.012405422342457
AggReturn,2019-06-24 00:00:00,6,-0.0015989575041715
AggReturn,2019-06-24 00:00:00,8,0.0013551778044192
AggReturn,2019-06-25 00:00:00,2,-0.0353186157334567
AggReturn,2019-06-25 00:00:00,4,-0.0050548112557139
AggReturn,2019-06-25 00:00:00,6,0.0124111029798283
AggReturn,2019-06-25 00:00:00,8,0.0120901457957784
AggReturn,2019-06-26 00:00:00,2,0.0356443573292754
AggReturn,2019-06-26 00:00:00,4,0.0018214124889899
AggReturn,2019-06-26 00:00:00,6,-0.0074565539911585
AggReturn,2019-06-26 00:00:00,8,0.010075660366697
AggReturn,2019-06-27 00:00:00,2,0.0303394385413651
AggReturn,2019-06-27 00:00:00,4,0.007174902788576
AggReturn,2019-06-27 00:00:00,6,0.0067575836244931
AggReturn,2019-06-27 00:00:00,8,0.0082743212741936
AggReturn,2019-06-28 00:00:00,2,0.026796272261879
AggReturn,2019-06-28 00:00:00,4,0.0272603690068975
AggReturn,2019-06-28 00:00:00,6,0.0182330464004676
AggReturn,2019-06-28 00:00:00,8,0.0063141552041979
AggReturn,2019-07-01 00:00:00,2,0.0262439393032443
AggReturn,2019-07-01 00:00:00,4,0.0254216827554381
AggReturn,2019-07-01 00:00:00,6,0.0107903546492998
AggReturn,2019-07-01 00:00:00,8,-0.004901440528626
AggReturn,2019-07-02 00:00:00,2,-0.0281502736016506
AggReturn,2019-07-02 00:00:00,4,-0.0134341818437218
AggReturn,2019-07-02 00:00:00,6,-0.0011753310548796
AggReturn,2019-07-02 00:00:00,8,0.0024693052060775
AggReturn,2019-07-03 00:00:00,2,0.0179027443526904
AggReturn,2019-07-03 00:00:00,4,0.0440932989903327
AggReturn,2019-07-03 00:00:00,6,0.0304399128201454
AggReturn,2019-07-03 00:00:00,8,0.025583255396112
AggReturn,2019-07-05 00:00:00,2,0.0040220109257369
AggReturn,2019-07-05 00:00:00,4,0.0044832114257735
AggReturn,2019-07-05 00:00:00,6,-0.0005710287944466
AggReturn,2019-07-05 00:00:00,8,-0.0036677034322755
AggReturn,2019-07-08 00:00:00,2,-0.0010550135199932
AggReturn,2019-07-08 00:00:00,4,0.01118324093041
AggReturn,2019-07-08 00:00:00,6,-0.0101290842146193
AggReturn,2019-07-08 00:00:00,8,-0.0049833611930884
AggReturn,2019-07-09 00:00:00,2,0.006826699570294
AggReturn,2019-07-09 00:00:00,4,0.0111721473376826
AggReturn,2019-07-09 00:00:00,6,0.0037079443405627
AggReturn,2019-07-09 00:00:00,8,0.003516939343823
AggReturn,2019-07-10 00:00:00,2,0.0002868288292032
AggReturn,2019-07-10 00:00:00,4,-0.2463737790183299
AggReturn,2019-07-10 00:00:00,6,-0.1983580570815966
AggReturn,2019-07-10 00:00:00,8,-0.1604786255271696
AggReturn,2019-07-11 00:00:00,2,-0.0045112606903355
AggReturn,2019-07-11 00:00:00,4,0.070626410411229
AggReturn,2019-07-11 00:00:00,6,0.0606140494629056
AggReturn,2019-07-11 00:00:00,8,0.0452550937849141
AggReturn,2019-07-12 00:00:00,2,0.0080157602238359
AggReturn,2019-07-12 00:00:00,4,0.0331966887795654
AggReturn,2019-07-12 00:00:00,6,0.0098772338273143
AggReturn,2019-07-12 00:00:00,8,0.0034240747693655
AggReturn,2019-07-15 00:00:00,2,0.0142028578212778
AggReturn,2019-07-15 00:00:00,4,-0.0306466078019212
AggReturn,2019-07-15 00:00:00,6,-0.0107992134755683
AggReturn,2019-07-15 00:00:00,8,-0.0087524738571267
AggReturn,2019-07-16 00:00:00,2,0.0001740476646018
AggReturn,2019-07-16 00:00:00,4,0.0136824695104407
AggReturn,2019-07-16 00:00:00,6,0.0214745566938243
AggReturn,2019-07-16 00:00:00,8,0.0218184123291636
AggReturn,2019-07-17 00:00:00,2,0.0103664755746273
AggReturn,2019-07-17 00:00:00,4,0.0212096491690744
AggReturn,2019-07-17 00:00:00,6,0.0218617475627694
AggReturn,2019-07-17 00:00:00,8,0.0069975304192616
AggReturn,2019-07-18 00:00:00,2,0.0006712820578521
AggReturn,2019-07-18 00:00:00,4,0.0328256515041548
AggReturn,2019-07-18 00:00:00,6,0.0202390489874719
AggReturn,2019-07-18 00:00:00,8,0.0065594057002748
AggReturn,2019-07-19 00:00:00,2,-0.0041609941834905
AggReturn,2019-07-19 00:00:00,4,0.0232929716948338
AggReturn,2019-07-19 00:00:00,6,0.0097543153851422
AggReturn,2019-07-19 00:00:00,8,0.0166571967490019
AggReturn,2019-07-22 00:00:00,2,-0.009205587873642
AggReturn,2019-07-22 00:00:00,4,-0.0001682281623814
AggReturn,2019-07-22 00:00:00,6,-0.0031061735157796
AggReturn,2019-07-22 00:00:00,8,0.0025672092740877
AggReturn,2019-07-23 00:00:00,2,-0.0179645667165026
AggReturn,2019-07-23 00:00:00,4,-0.0092450547768976
AggReturn,2019-07-23 00:00:00,6,0.0114907205215093
AggReturn,2019-07-23 00:00:00,8,0.0072028501404528
AggReturn,2019-07-24 00:00:00,2,-0.003085126801905
AggReturn,2019-07-24 00:00:00,4,0.0158269581359939
AggReturn,2019-07-24 00:00:00,6,0.0409312818508292
AggReturn,2019-07-24 00:00:00,8,0.038768423280979
AggReturn,2019-07-25 00:00:00,2,0.0128267696774598
AggReturn,2019-07-25 00:00:00,4,0.0443483261549403
AggReturn,2019-07-25 00:00:00,6,0.0150966294577487
AggReturn,2019-07-25 00:00:00,8,0.0184739606066987
AggReturn,2019-07-26 00:00:00,2,0.0171249801589868
AggReturn,2019-07-26 00:00:00,4,0.0252434177537246
AggReturn,2019-07-26 00:00:00,6,0.0007489504791891
AggReturn,2019-07-26 00:00:00,8,-0.0021732280320345
AggReturn,2019-07-29 00:00:00,2,0.0139702573858988
AggReturn,2019-07-29 00:00:00,4,0.0241455865163177
AggReturn,2019-07-29 00:00:00,6,0.011626629255113
AggReturn,2019-07-29 00:00:00,8,0.0004240934118723
AggReturn,2019-07-30 00:00:00,2,0.0054721991688529
AggReturn,2019-07-30 00:00:00,4,0.0154413769078877
AggReturn,2019-07-30 00:00:00,6,0.0164295054132622
AggReturn,2019-07-30 00:00:00,8,0.0074336658360522
AggReturn,2019-07-31 00:00:00,2,-0.0159457804398257
AggReturn,2019-07-31 00:00:00,4,0.0221888566409424
AggReturn,2019-07-31 00:00:00,6,0.0082347166178923
AggReturn,2019-07-31 00:00:00,8,-0.0027561175599493
AggReturn,2019-08-01 00:00:00,2,-0.0041564040834842
AggReturn,2019-08-01 00:00:00,4,0.0433887726770993
AggReturn,2019-08-01 00:00:00,6,0.0366987146255589
AggReturn,2019-08-01 00:00:00,8,0.0444811797015311
AggReturn,2019-08-02 00:00:00,2,0.0084897439183352
AggReturn,2019-08-02 00:00:00,4,0.0052204961519728
AggReturn,2019-08-02 00:00:00,6,0.0067141309694902
AggReturn,2019-08-02 00:00:00,8,0.0350603332812154
AggReturn,2019-08-05 00:00:00,2,0.0318827946852781
AggReturn,2019-08-05 00:00:00,4,0.0261952462132776
AggReturn,2019-08-05 00:00:00,6,0.0176036027131672
AggReturn,2019-08-05 00:00:00,8,0.0248595768568239
AggReturn,2019-08-06 00:00:00,2,-0.0106192201718469
AggReturn,2019-08-06 00:00:00,4,-0.0056602216503671
AggReturn,2019-08-06 00:00:00,6,0.0065867026435498
AggReturn,2019-08-06 00:00:00,8,-0.0009038971801378
AggReturn,2019-08-07 00:00:00,2,0.0014182356340584
AggReturn,2019-08-07 00:00:00,4,-0.0012619515429328
AggReturn,2019-08-07 00:00:00,6,0.0015200639316174
AggReturn,2019-08-07 00:00:00,8,0.0074470536549299
AggReturn,2019-08-08 00:00:00,2,-0.0359361856079083
AggReturn,2019-08-08 00:00:00,4,-0.0246479457274132
AggReturn,2019-08-08 00:00:00,6,-0.003157713264165
AggReturn,2019-08-08 00:00:00,8,-0.0012495521123485
AggReturn,2019-08-09 00:00:00,2,0.0010719990792433
AggReturn,2019-08-09 00:00:00,4,-0.0026844430932825
AggReturn,2019-08-09 00:00:00,6,-0.0021579948325152
AggReturn,2019-08-09 00:00:00,8,-0.0014209758279357
AggReturn,2019-08-12 00:00:00,2,0.0322320956316491
AggReturn,2019-08-12 00:00:00,4,0.0276145070840727
AggReturn,2019-08-12 00:00:00,6,0.015028323319304
AggReturn,2019-08-12 00:00:00,8,0.0170774081460692
AggReturn,2019-08-13 00:00:00,2,0.1386417433428009
AggReturn,2019-08-13 00:00:00,4,0.1039813075071006
AggReturn,2019-08-13 00:00:00,6,0.0543505531463569
AggReturn,2019-08-13 00:00:00,8,0.0518758765978489
AggReturn,2019-08-14 00:00:00,2,0.010833220610682
AggReturn,2019-08-14 00:00:00,4,0.0220782974641604
AggReturn,2019-08-14 00:00:00,6,0.0063757121562199
AggReturn,2019-08-14 00:00:00,8,0.0072163084054429
AggReturn,2019-08-15 00:00:00,2,0.0324492480049831
AggReturn,2019-08-15 00:00:00,4,0.0292631414462091
AggReturn,2019-08-15 00:00:00,6,0.021915591367328
AggReturn,2019-08-15 00:00:00,8,0.0258029216362051
AggReturn,2019-08-16 00:00:00,2,0.0481397219678707
AggReturn,2019-08-16 00:00:00,4,0.0700242337427493
AggReturn,2019-08-16 00:00:00,6,0.0403048883522466
AggReturn,2019-08-16 00:00:00,8,0.0314235539350659
AggReturn,2019-08-19 00:00:00,2,0.0039017975382998
AggReturn,2019-08-19 00:00:00,4,-0.0232364650790897
AggReturn,2019-08-19 00:00:00,6,-0.0226101022458674
AggReturn,2019-08-19 00:00:00,8,-0.0177063033440746
AggReturn,2019-08-20 00:00:00,2,0.0027497749078734
AggReturn,2019-08-20 00:00:00,4,0.0020623311809051
AggReturn,2019-08-20 00:00:00,6,-0.0120203035063118
AggReturn,2019-08-20 00:00:00,8,-0.0053575426443482
AggReturn,2019-08-21 00:00:00,2,-0.0172851512863858
AggReturn,2019-08-21 00:00:00,4,-0.0155950545930392
AggReturn,2019-08-21 00:00:00,6,-0.0053515449299792
AggReturn,2019-08-21 00:00:00,8,-0.0014783763181699
AggReturn,2019-08-22 00:00:00,2,0.0166143708850243
AggReturn,2019-08-22 00:00:00,4,0.0202730068907556
AggReturn,2019-08-22 00:00:00,6,0.0257308788225527
AggReturn,2019-08-22 00:00:00,8,0.0250152122420558
AggReturn,2019-08-23 00:00:00,2,0.004239164365478
AggReturn,2019-08-23 00:00:00,4,0.0166204984575799
AggReturn,2019-08-23 00:00:00,6,0.0160021890889159
AggReturn,2019-08-23 00:00:00,8,0.0060597755249892
AggReturn,2019-08-26 00:00:00,2,-0.008270099323738
AggReturn,2019-08-26 00:00:00,4,-0.0033620797097682
AggReturn,2019-08-26 00:00:00,6,-0.0051393708102965
AggReturn,2019-08-26 00:00:00,8,0.0058057361433589
AggReturn,2019-08-27 00:00:00,2,0.0053696764063451
AggReturn,2019-08-27 00:00:00,4,0.028452533651049
AggReturn,2019-08-27 00:00:00,6,0.0055934828543644
AggReturn,2019-08-27 00:00:00,8,-0.003926842944084
AggReturn,2019-08-28 00:00:00,2,-0.0048571949292203
AggReturn,2019-08-28 00:00:00,4,-0.016381462326629
AggReturn,2019-08-28 00:00:00,6,-0.0016557059945799
AggReturn,2019-08-28 00:00:00,8,0.0109942363882948
AggReturn,2019-08-29 00:00:00,2,0.0104720365171163
AggReturn,2019-08-29 00:00:00,4,-0.0088124709252599
AggReturn,2019-08-29 00:00:00,6,-0.0213568425197795
AggReturn,2019-08-29 00:00:00,8,-0.0084041891412315
AggReturn,2019-08-30 00:00:00,2,0.0261444681015059
AggReturn,2019-08-30 00:00:00,4,0.0252898141369129
AggReturn,2019-08-30 00:00:00,6,0.007163769824754
AggReturn,2019-08-30 00:00:00,8,-0.0062555407503628
AggReturn,2019-09-03 00:00:00,2,0.0299707980652606
AggReturn,2019-09-03 00:00:00,4,0.0326527143360731
AggReturn,2019-09-03 00:00:00,6,0.0192251252305131
AggReturn,2019-09-03 00:00:00,8,0.0188683485676115
AggReturn,2019-09-04 00:00:00,2,0.02805804618909
AggReturn,2019-09-04 00:00:00,4,0.0180105619956252
AggReturn,2019-09-04 00:00:00,6,-0.0134997803728785
AggReturn,2019-09-04 00:00:00,8,-0.0040999496597832
AggReturn,2019-09-05 00:00:00,2,0.0180445997502468
AggReturn,2019-09-05 00:00:00,4,0.0162059350067206
AggReturn,2019-09-05 00:00:00,6,0.0114544356976274
AggReturn,2019-09-05 00:00:00,8,0.0076603792827409
AggReturn,2019-09-06 00:00:00,2,-0.0182839796774086
AggReturn,2019-09-06 00:00:00,4,-0.0108378894388562
AggReturn,2019-09-06 00:00:00,6,-0.0080537744935852
AggReturn,2019-09-06 00:00:00,8,-0.0075539172533322
AggReturn,2019-09-09 00:00:00,2,0.0141971838049859
AggReturn,2019-09-09 00:00:00,4,0.0134381152091465
AggReturn,2019-09-09 00:00:00,6,-0.0176421979663587
AggReturn,2019-09-09 00:00:00,8,-0.011606911732231
AggReturn,2019-09-10 00:00:00,2,0.0073814661686454
AggReturn,2019-09-10 00:00:00,4,-0.0004958420350318
AggReturn,2019-09-10 00:00:00,6,0.0119704394348626
AggReturn,2019-09-10 00:00:00,8,0.0102802853105087
AggReturn,2019-09-11 00:00:00,2,-0.0020548061277871
AggReturn,2019-09-11 00:00:00,4,-0.0121258986497025
AggReturn,2019-09-11 00:00:00,6,-0.056468139166319
AggReturn,2019-09-11 00:00:00,8,-0.0459385954308466
AggReturn,2019-09-12 00:00:00,2,-0.0114778945114081
AggReturn,2019-09-12 00:00:00,4,-0.0060750725887578
AggReturn,2019-09-12 00:00:00,6,-0.0104353740910746
AggReturn,2019-09-12 00:00:00,8,-0.0081266823494645
AggReturn,2019-09-13 00:00:00,2,-0.0137063036832933
AggReturn,2019-09-13 00:00:00,4,-0.0055431958717303
AggReturn,2019-09-13 00:00:00,6,0.0049334781359045
AggReturn,2019-09-13 00:00:00,8,0.005108953831501
AggReturn,2019-09-16 00:00:00,2,-0.0013861305718554
AggReturn,2019-09-16 00:00:00,4,-0.0086431042816795
AggReturn,2019-09-16 00:00:00,6,-0.0193871120945208
AggReturn,2019-09-16 00:00:00,8,-0.0169428699125771
AggReturn,2019-09-17 00:00:00,2,-0.0199326640376566
AggReturn,2019-09-17 00:00:00,4,-0.0073437822612288
AggReturn,2019-09-17 00:00:00,6,0.0012931592110705
AggReturn,2019-09-17 00:00:00,8,0.0012795943603873
AggReturn,2019-09-18 00:00:00,2,0.0142911492007743
AggReturn,2019-09-18 00:00:00,4,0.0164266949700753
AggReturn,2019-09-18 00:00:00,6,0.0218998197924459
AggReturn,2019-09-18 00:00:00,8,0.0176779409543303
AggReturn,2019-09-19 00:00:00,2,0.0131228092884592
AggReturn,2019-09-19 00:00:00,4,0.0129029734855557
AggReturn,2019-09-19 00:00:00,6,0.0205099410272277
AggReturn,2019-09-19 00:00:00,8,0.0175489398627234
AggReturn,2019-09-20 00:00:00,2,-0.0031025255663263
AggReturn,2019-09-20 00:00:00,4,-0.0035708984678635
AggReturn,2019-09-20 00:00:00,6,0.0109516347484569
AggReturn,2019-09-20 00:00:00,8,0.010259678028296
AggReturn,2019-09-23 00:00:00,2,0.0025212366102446
AggReturn,2019-09-23 00:00:00,4,-4.7968000265031065e-05
AggReturn,2019-09-23 00:00:00,6,0.0099658112456256
AggReturn,2019-09-23 00:00:00,8,0.007892754752879
AggReturn,2019-09-24 00:00:00,2,-0.0008563998125482
AggReturn,2019-09-24 00:00:00,4,0.0047030180959106
AggReturn,2019-09-24 00:00:00,6,0.0185719288566449
AggReturn,2019-09-24 00:00:00,8,0.0152457365197033
AggReturn,2019-09-25 00:00:00,2,0.0001852161354801
AggReturn,2019-09-25 00:00:00,4,-0.0050769202974761
AggReturn,2019-09-25 00:00:00,6,0.0197787494767394
AggReturn,2019-09-25 00:00:00,8,0.0158410685689568
AggReturn,2019-09-26 00:00:00,2,-0.0120803742672375
AggReturn,2019-09-26 00:00:00,4,-0.0043554419632529
AggReturn,2019-09-26 00:00:00,6,0.0004447364698105
AggReturn,2019-09-26 00:00:00,8,0.0006766607663027
AggReturn,2019-09-27 00:00:00,2,-0.0002869634931494
AggReturn,2019-09-27 00:00:00,4,0.0006281197628679
AggReturn,2019-09-27 00:00:00,6,-0.025623886687231
AggReturn,2019-09-27 00:00:00,8,-0.020297401389951
AggReturn,2019-09-30 00:00:00,2,0.0217637553068268
AggReturn,2019-09-30 00:00:00,4,0.0125415046382584
AggReturn,2019-09-30 00:00:00,6,0.0022031871594597
AggReturn,2019-09-30 00:00:00,8,0.0042558330951484
AggReturn,2019-10-01 00:00:00,2,0.0105892062120627
AggReturn,2019-10-01 00:00:00,4,0.0139669743578969
AggReturn,2019-10-01 00:00:00,6,0.0304030669089128
AggReturn,2019-10-01 00:00:00,8,0.0260872202936592
AggReturn,2019-10-02 00:00:00,2,0.040503105639938
AggReturn,2019-10-02 00:00:00,4,0.0102035141766861
AggReturn,2019-10-02 00:00:00,6,0.0167813350327748
AggReturn,2019-10-02 00:00:00,8,0.0147296043654542
AggReturn,2019-10-03 00:00:00,2,0.0083890076136951
AggReturn,2019-10-03 00:00:00,4,0.0218842662958315
AggReturn,2019-10-03 00:00:00,6,0.0170306932736721
AggReturn,2019-10-03 00:00:00,8,0.0162637678627553
AggReturn,2019-10-04 00:00:00,2,-0.0233516647755078
AggReturn,2019-10-04 00:00:00,4,-0.0107325680914937
AggReturn,2019-10-04 00:00:00,6,-0.008209647048761
AggReturn,2019-10-04 00:00:00,8,-0.0071505971107461
AggReturn,2019-10-07 00:00:00,2,0.0073893245003303
AggReturn,2019-10-07 00:00:00,4,-0.0099767376211707
AggReturn,2019-10-07 00:00:00,6,-0.0070758055114632
AggReturn,2019-10-07 00:00:00,8,-0.0033512276285887
AggReturn,2019-10-08 00:00:00,2,-0.0005515058603142
AggReturn,2019-10-08 00:00:00,4,0.0157141141282249
AggReturn,2019-10-08 00:00:00,6,0.0142045306413964
AggReturn,2019-10-08 00:00:00,8,0.0115824792414839
AggReturn,2019-10-09 00:00:00,2,-0.0001748766715938
AggReturn,2019-10-09 00:00:00,4,-0.0167210941135644
AggReturn,2019-10-09 00:00:00,6,-0.0120919280788563
AggReturn,2019-10-09 00:00:00,8,-0.0124091212491352
AggReturn,2019-10-10 00:00:00,2,-0.0086480483050186
AggReturn,2019-10-10 00:00:00,4,-0.0077881743520245
AggReturn,2019-10-10 00:00:00,6,-0.0007377620014568
AggReturn,2019-10-10 00:00:00,8,0.0018304652430179
AggReturn,2019-10-11 00:00:00,2,0.0023843676111619
AggReturn,2019-10-11 00:00:00,4,0.0113137055065854
AggReturn,2019-10-11 00:00:00,6,0.0127838519461862
AggReturn,2019-10-11 00:00:00,8,0.0080978754368638
AggReturn,2019-10-14 00:00:00,2,3.772778902180751e-05
AggReturn,2019-10-14 00:00:00,4,-0.0081264207766448
AggReturn,2019-10-14 00:00:00,6,-0.012030055226048
AggReturn,2019-10-14 00:00:00,8,-0.0095412745650612
AggReturn,2019-10-15 00:00:00,2,0.0189425320202192
AggReturn,2019-10-15 00:00:00,4,-0.003210349562622
AggReturn,2019-10-15 00:00:00,6,0.0002616834226409
AggReturn,2019-10-15 00:00:00,8,0.0003465025533502
AggReturn,2019-10-16 00:00:00,2,0.010227112491933
AggReturn,2019-10-16 00:00:00,4,0.0134580335133328
AggReturn,2019-10-16 00:00:00,6,-0.0274917609954733
AggReturn,2019-10-16 00:00:00,8,-0.0222812734243578
AggReturn,2019-10-17 00:00:00,2,-0.0577519196944469
AggReturn,2019-10-17 00:00:00,4,-0.0700620025808674
AggReturn,2019-10-17 00:00:00,6,-0.0446417443713653
AggReturn,2019-10-17 00:00:00,8,-0.0338406856179003
AggReturn,2019-10-18 00:00:00,2,0.0293342542369458
AggReturn,2019-10-18 00:00:00,4,0.0107714355480596
AggReturn,2019-10-18 00:00:00,6,0.0174921137736641
AggReturn,2019-10-18 00:00:00,8,0.0142318673706089
AggReturn,2019-10-21 00:00:00,2,0.0004703037775972
AggReturn,2019-10-21 00:00:00,4,-0.007022465372988
AggReturn,2019-10-21 00:00:00,6,0.002066857074394
AggReturn,2019-10-21 00:00:00,8,0.001558718227851
AggReturn,2019-10-22 00:00:00,2,0.0082377322178462
AggReturn,2019-10-22 00:00:00,4,0.0351052591725557
AggReturn,2019-10-22 00:00:00,6,0.0189768670560875
AggReturn,2019-10-22 00:00:00,8,0.0143010870013113
AggReturn,2019-10-23 00:00:00,2,0.0360198361829564
AggReturn,2019-10-23 00:00:00,4,0.0334257244129571
AggReturn,2019-10-23 00:00:00,6,0.0142710503547264
AggReturn,2019-10-23 00:00:00,8,0.0089431372621759
AggReturn,2019-10-24 00:00:00,2,0.0145748405878501
AggReturn,2019-10-24 00:00:00,4,0.0163080048060039
AggReturn,2019-10-24 00:00:00,6,0.0014637644673328
AggReturn,2019-10-24 00:00:00,8,-0.0004161587621018
AggReturn,2019-10-25 00:00:00,2,0.0339541441766203
AggReturn,2019-10-25 00:00:00,4,0.032847349147859
AggReturn,2019-10-25 00:00:00,6,0.024278974303354
AggReturn,2019-10-25 00:00:00,8,0.0202885593594747
AggReturn,2019-10-28 00:00:00,2,0.0017006441411585
AggReturn,2019-10-28 00:00:00,4,0.0104869046522189
AggReturn,2019-10-28 00:00:00,6,0.0092285651049647
AggReturn,2019-10-28 00:00:00,8,0.0075391702226863
AggReturn,2019-10-29 00:00:00,2,-0.0110222464680882
AggReturn,2019-10-29 00:00:00,4,-0.0321290325856941
AggReturn,2019-10-29 00:00:00,6,-0.0171141444049435
AggReturn,2019-10-29 00:00:00,8,-0.0164252279203341
AggReturn,2019-10-30 00:00:00,2,0.0029869599870613
AggReturn,2019-10-30 00:00:00,4,0.0164927683813649
AggReturn,2019-10-30 00:00:00,6,0.017305550981362
AggReturn,2019-10-30 00:00:00,8,0.0150813057465398
AggReturn,2019-10-31 00:00:00,2,0.0322346640800878
AggReturn,2019-10-31 00:00:00,4,0.0290120005413062
AggReturn,2019-10-31 00:00:00,6,0.0113530245847843
AggReturn,2019-10-31 00:00:00,8,0.0090653401890557
AggReturn,2019-11-01 00:00:00,2,-0.0773007516533468
AggReturn,2019-11-01 00:00:00,4,-0.0418958502591272
AggReturn,2019-11-01 00:00:00,6,-0.0250711472984239
AggReturn,2019-11-01 00:00:00,8,-0.0179602459459093
AggReturn,2019-11-04 00:00:00,2,-0.0142829869188436
AggReturn,2019-11-04 00:00:00,4,-0.0016647474222733
AggReturn,2019-11-04 00:00:00,6,-0.0067219809332917
AggReturn,2019-11-04 00:00:00,8,-0.005857663092053
AggReturn,2019-11-05 00:00:00,2,0.0420020347917478
AggReturn,2019-11-05 00:00:00,4,0.0154414286609286
AggReturn,2019-11-05 00:00:00,6,0.0115490498366632
AggReturn,2019-11-05 00:00:00,8,0.0121497202679671
