Field,StrategyOrDate,MOMENTUM_WINDOW,VOLATILITY_WINDOW,Value
AggReturn,2020-04-07 00:00:00,100,80,0.0420163351658768
AggReturn,2020-04-07 00:00:00,200,40,0.0486107537647338
AggReturn,2020-04-07 00:00:00,200,80,0.0442892015170545
AggReturn,2020-04-08 00:00:00,100,40,-0.0055347507515598
AggReturn,2020-04-08 00:00:00,100,80,-0.0055347507515598
AggReturn,2020-04-08 00:00:00,200,40,-0.0017743192302945
AggReturn,2020-04-08 00:00:00,200,80,-0.0020372356629012
AggReturn,2020-04-09 00:00:00,100,40,0.0207359632169901
AggReturn,2020-04-09 00:00:00,100,80,0.0207359632169901
AggReturn,2020-04-09 00:00:00,200,40,0.0037847670225177
AggReturn,2020-04-09 00:00:00,200,80,0.0061931286702682
AggReturn,2020-04-13 00:00:00,100,40,0.0023660018442021
AggReturn,2020-04-13 00:00:00,100,80,0.0023660018442021
AggReturn,2020-04-13 00:00:00,200,40,0.0189082040831449
AggReturn,2020-04-13 00:00:00,200,80,0.0201743333688719
AggReturn,2020-04-14 00:00:00,100,40,-0.0369116337620387
AggReturn,2020-04-14 00:00:00,100,80,-0.0369116337620387
AggReturn,2020-04-14 00:00:00,200,40,-0.0415475634377327
AggReturn,2020-04-14 00:00:00,200,80,-0.0379480453652063
AggReturn,2020-04-15 00:00:00,100,40,0.0017480050015768
AggReturn,2020-04-15 00:00:00,100,80,0.0017480050015768
AggReturn,2020-04-15 00:00:00,200,40,0.0041544170490593
AggReturn,2020-04-15 00:00:00,200,80,-0.0015547009957408
AggReturn,2020-04-16 00:00:00,100,40,0.0122460917232616
AggReturn,2020-04-16 00:00:00,100,80,0.0122460917232616
AggReturn,2020-04-16 00:00:00,200,40,-0.0044641643532284
AggReturn,2020-04-16 00:00:00,200,80,-0.0022440490545536
AggReturn,2020-04-17 00:00:00,100,40,-0.0008339601558093
AggReturn,2020-04-17 00:00:00,100,80,-0.0008339601558093
AggReturn,2020-04-17 00:00:00,200,40,0.0062366386809119
AggReturn,2020-04-17 00:00:00,200,80,0.008909333062645
AggReturn,2020-04-20 00:00:00,100,40,0.0007174882541924
AggReturn,2020-04-20 00:00:00,100,80,0.0007174882541924
AggReturn,2020-04-20 00:00:00,200,40,0.0110361226001367
AggReturn,2020-04-20 00:00:00,200,80,0.0097330214342013
AggReturn,2020-04-21 00:00:00,100,40,-0.0173588470146092
AggReturn,2020-04-21 00:00:00,100,80,-0.0173588470146092
AggReturn,2020-04-21 00:00:00,200,40,-0.0079066806711192
AggReturn,2020-04-21 00:00:00,200,80,-0.0059245660081552
AggReturn,2020-04-22 00:00:00,100,40,0.0013738001889051
AggReturn,2020-04-22 00:00:00,100,80,0.0013738001889051
AggReturn,2020-04-22 00:00:00,200,40,-0.0024187461940719
AggReturn,2020-04-22 00:00:00,200,80,-0.0003519283449819
AggReturn,2020-04-23 00:00:00,100,40,0.0001157682470539
AggReturn,2020-04-23 00:00:00,100,80,0.0001157682470539
AggReturn,2020-04-23 00:00:00,200,40,0.0078762960139998
AggReturn,2020-04-23 00:00:00,200,80,0.0094009830857556
AggReturn,2020-04-24 00:00:00,100,40,0.0055425767630046
AggReturn,2020-04-24 00:00:00,100,80,0.0055425767630046
AggReturn,2020-04-24 00:00:00,200,40,-0.0079408527814989
AggReturn,2020-04-24 00:00:00,200,80,-0.0047148124738308
AggReturn,2020-04-27 00:00:00,100,40,0.008746416127348
AggReturn,2020-04-27 00:00:00,100,80,0.008746416127348
AggReturn,2020-04-27 00:00:00,200,40,-0.000922383569786
AggReturn,2020-04-27 00:00:00,200,80,-0.0020896757845013
AggReturn,2020-04-28 00:00:00,100,40,0.0157185741182289
AggReturn,2020-04-28 00:00:00,100,80,0.0157185741182289
AggReturn,2020-04-28 00:00:00,200,40,-0.0179878065086951
AggReturn,2020-04-28 00:00:00,200,80,-0.0215446641016137
AggReturn,2020-04-29 00:00:00,100,40,-0.0218023550955664
AggReturn,2020-04-29 00:00:00,100,80,-0.0218023550955664
AggReturn,2020-04-29 00:00:00,200,40,0.0022140693321144
AggReturn,2020-04-29 00:00:00,200,80,0.0065647679897576
AggReturn,2020-04-30 00:00:00,100,40,0.0132961959918548
AggReturn,2020-04-30 00:00:00,100,80,0.0132961959918548
AggReturn,2020-04-30 00:00:00,200,40,0.0138123666800254
AggReturn,2020-04-30 00:00:00,200,80,0.0117157654480468
AggReturn,2020-05-01 00:00:00,100,40,-0.0237096063960256
AggReturn,2020-05-01 00:00:00,100,80,-0.0237098659943535
AggReturn,2020-05-01 00:00:00,200,40,-0.0207062505446932
AggReturn,2020-05-01 00:00:00,200,80,-0.0137392668242785
AggReturn,2020-05-04 00:00:00,100,40,0.007705976119933
AggReturn,2020-05-04 00:00:00,100,80,-0.0101490790253717
AggReturn,2020-05-04 00:00:00,200,40,0.0234768996735433
AggReturn,2020-05-04 00:00:00,200,80,0.023346565378209
AggReturn,2020-05-05 00:00:00,100,40,0.0162791806029472
AggReturn,2020-05-05 00:00:00,100,80,0.0039428209931231
AggReturn,2020-05-05 00:00:00,200,40,0.0089681194970086
AggReturn,2020-05-05 00:00:00,200,80,0.0089289865419652
AggReturn,2020-05-06 00:00:00,100,40,0.012244170403886
AggReturn,2020-05-06 00:00:00,100,80,0.0277788002538445
AggReturn,2020-05-06 00:00:00,200,40,0.008606126651002
AggReturn,2020-05-06 00:00:00,200,80,0.0098599689151173
AggReturn,2020-05-07 00:00:00,100,40,0.0014097843804015
AggReturn,2020-05-07 00:00:00,100,80,0.004064089894867
AggReturn,2020-05-07 00:00:00,200,40,-0.01575470649138
AggReturn,2020-05-07 00:00:00,200,80,-0.0133748464375392
AggReturn,2020-05-08 00:00:00,100,40,0.0069834021831481
AggReturn,2020-05-08 00:00:00,100,80,0.006404591829302
AggReturn,2020-05-08 00:00:00,200,40,-0.0024872881304991
AggReturn,2020-05-08 00:00:00,200,80,-0.0053802172679679
AggReturn,2020-05-11 00:00:00,100,40,-0.0201990251248798
AggReturn,2020-05-11 00:00:00,100,80,-0.0326209379179005
AggReturn,2020-05-11 00:00:00,200,40,-0.040778005177739
AggReturn,2020-05-11 00:00:00,200,80,-0.0372499802764746
AggReturn,2020-05-12 00:00:00,100,40,0.0144204793488485
AggReturn,2020-05-12 00:00:00,100,80,0.0346232514307516
AggReturn,2020-05-12 00:00:00,200,40,0.0419516920106714
AggReturn,2020-05-12 00:00:00,200,80,0.0420573237961593
AggReturn,2020-05-13 00:00:00,100,40,-0.0041930662561658
AggReturn,2020-05-13 00:00:00,100,80,-0.032217931016562
AggReturn,2020-05-13 00:00:00,200,40,-0.0048729642600557
AggReturn,2020-05-13 00:00:00,200,80,-0.0136423919840592
AggReturn,2020-05-14 00:00:00,100,40,-0.0120923795928738
AggReturn,2020-05-14 00:00:00,100,80,-0.0225005443484183
AggReturn,2020-05-14 00:00:00,200,40,0.0264054899390357
AggReturn,2020-05-14 00:00:00,200,80,0.0237588225943658
AggReturn,2020-05-15 00:00:00,100,40,0.0109312252175818
AggReturn,2020-05-15 00:00:00,100,80,-0.0073361250803939
AggReturn,2020-05-15 00:00:00,200,40,-0.0034627471933605
AggReturn,2020-05-15 00:00:00,200,80,-0.0020704237263452
AggReturn,2020-05-18 00:00:00,100,40,-0.0009905906697158
AggReturn,2020-05-18 00:00:00,100,80,0.0246008130014981
AggReturn,2020-05-18 00:00:00,200,40,0.0116459533866414
AggReturn,2020-05-18 00:00:00,200,80,0.0187535653967696
AggReturn,2020-05-19 00:00:00,100,40,0.0116747249596693
AggReturn,2020-05-19 00:00:00,100,80,0.0097739670617763
AggReturn,2020-05-19 00:00:00,200,40,0.0216870524070967
AggReturn,2020-05-19 00:00:00,200,80,0.0318588387074137
AggReturn,2020-05-20 00:00:00,100,40,-0.0100165668019865
AggReturn,2020-05-20 00:00:00,100,80,-0.0179218850295842
AggReturn,2020-05-20 00:00:00,200,40,0.0780238798335744
AggReturn,2020-05-20 00:00:00,200,80,0.0840423322973787
AggReturn,2020-05-21 00:00:00,100,40,0.0054915170187794
AggReturn,2020-05-21 00:00:00,100,80,0.0144607617146799
AggReturn,2020-05-21 00:00:00,200,40,-0.0699175461125495
AggReturn,2020-05-21 00:00:00,200,80,-0.0767087560379017
AggReturn,2020-05-22 00:00:00,100,40,0.0023784628997685
AggReturn,2020-05-22 00:00:00,100,80,-0.0047739287596936
AggReturn,2020-05-22 00:00:00,200,40,0.0176591160452356
AggReturn,2020-05-22 00:00:00,200,80,0.0176534269193735
AggReturn,2020-05-26 00:00:00,100,40,-0.0158050543347826
AggReturn,2020-05-26 00:00:00,100,80,0.0223661212706915
AggReturn,2020-05-26 00:00:00,200,40,-0.0479477821861274
AggReturn,2020-05-26 00:00:00,200,80,-0.0426242938367724
AggReturn,2020-05-27 00:00:00,100,40,-0.0009997217914931
AggReturn,2020-05-27 00:00:00,100,80,-0.0056875230727292
AggReturn,2020-05-27 00:00:00,200,40,0.005321337928133
AggReturn,2020-05-27 00:00:00,200,80,0.0086429190661047
AggReturn,2020-05-28 00:00:00,100,40,0.0144102505401249
AggReturn,2020-05-28 00:00:00,100,80,0.0251090495915625
AggReturn,2020-05-28 00:00:00,200,40,0.0094332308112862
AggReturn,2020-05-28 00:00:00,200,80,0.013483703628716
AggReturn,2020-05-29 00:00:00,100,40,0.0088023393158246
AggReturn,2020-05-29 00:00:00,100,80,0.0014957721894444
AggReturn,2020-05-29 00:00:00,200,40,0.0095337322873935
AggReturn,2020-05-29 00:00:00,200,80,0.0007539353618336
AggReturn,2020-06-01 00:00:00,100,40,0.0156092645581645
AggReturn,2020-06-01 00:00:00,100,80,0.0084662697792108
AggReturn,2020-06-01 00:00:00,200,40,0.0048467111014084
AggReturn,2020-06-01 00:00:00,200,80,0.006388099911692
AggReturn,2020-06-02 00:00:00,100,40,0.004244989991546
AggReturn,2020-06-02 00:00:00,100,80,0.0054719394702457
AggReturn,2020-06-02 00:00:00,200,40,0.0040841667702196
AggReturn,2020-06-02 00:00:00,200,80,0.0040998468316434
AggReturn,2020-06-03 00:00:00,100,40,-0.0051290348057832
AggReturn,2020-06-03 00:00:00,100,80,0.0024871989419091
AggReturn,2020-06-03 00:00:00,200,40,-0.0060225018351059
AggReturn,2020-06-03 00:00:00,200,80,0.0032956720679894
AggReturn,2020-06-04 00:00:00,100,40,-0.0121173399256143
AggReturn,2020-06-04 00:00:00,100,80,-0.0043673252415326
AggReturn,2020-06-04 00:00:00,200,40,-0.0102900910560442
AggReturn,2020-06-04 00:00:00,200,80,-0.0013555232090602
AggReturn,2020-06-05 00:00:00,100,40,-0.0193712950251164
AggReturn,2020-06-05 00:00:00,100,80,-0.0096301318692694
AggReturn,2020-06-05 00:00:00,200,40,-0.0233883248362984
AggReturn,2020-06-05 00:00:00,200,80,-0.0108955230870456
AggReturn,2020-06-08 00:00:00,100,40,-0.0040623433149074
AggReturn,2020-06-08 00:00:00,100,80,-0.0037928180982261
AggReturn,2020-06-08 00:00:00,200,40,-0.0001435350498383
AggReturn,2020-06-08 00:00:00,200,80,-0.0006038664428346
AggReturn,2020-06-09 00:00:00,100,40,-0.0056169531453793
AggReturn,2020-06-09 00:00:00,100,80,-0.0109523095437971
AggReturn,2020-06-09 00:00:00,200,40,0.0074941680961325
AggReturn,2020-06-09 00:00:00,200,80,-0.0015304838302711
AggReturn,2020-06-10 00:00:00,100,40,-0.0211603132388497
AggReturn,2020-06-10 00:00:00,100,80,-0.0214879132119897
AggReturn,2020-06-10 00:00:00,200,40,-0.0306417409729201
AggReturn,2020-06-10 00:00:00,200,80,-0.0291385753938741
AggReturn,2020-06-11 00:00:00,100,40,0.0031146381211917
AggReturn,2020-06-11 00:00:00,100,80,-0.0022977761706547
AggReturn,2020-06-11 00:00:00,200,40,-0.004090460576944
AggReturn,2020-06-11 00:00:00,200,80,-0.0091443379875327
AggReturn,2020-06-12 00:00:00,100,40,-0.0002091182668859
AggReturn,2020-06-12 00:00:00,100,80,0.0070134754770135
AggReturn,2020-06-12 00:00:00,200,40,-0.001182251500914
AggReturn,2020-06-12 00:00:00,200,80,0.007679487638571
AggReturn,2020-06-15 00:00:00,100,40,-0.0024182161942531
AggReturn,2020-06-15 00:00:00,100,80,-0.0129221834286272
AggReturn,2020-06-15 00:00:00,200,40,-0.0116588624323419
AggReturn,2020-06-15 00:00:00,200,80,-0.0224154938659731
AggReturn,2020-06-16 00:00:00,100,40,0.0203565303973273
AggReturn,2020-06-16 00:00:00,100,80,0.020915924864663
AggReturn,2020-06-16 00:00:00,200,40,0.0365136096772725
AggReturn,2020-06-16 00:00:00,200,80,0.0339534671820863
AggReturn,2020-06-17 00:00:00,100,40,0.0030560656116154
AggReturn,2020-06-17 00:00:00,100,80,0.0026627332364622
AggReturn,2020-06-17 00:00:00,200,40,0.0039794806082801
AggReturn,2020-06-17 00:00:00,200,80,0.0033227987587634
AggReturn,2020-06-18 00:00:00,100,40,-0.0028586238342326
AggReturn,2020-06-18 00:00:00,100,80,-0.0027247615032922
AggReturn,2020-06-18 00:00:00,200,40,-0.0063481441657299
AggReturn,2020-06-18 00:00:00,200,80,-0.0054896053023021
AggReturn,2020-06-19 00:00:00,100,40,0.0127594895732412
AggReturn,2020-06-19 00:00:00,100,80,0.0098131787320641
AggReturn,2020-06-19 00:00:00,200,40,0.0137613315054299
AggReturn,2020-06-19 00:00:00,200,80,0.0100253901095796
AggReturn,2020-06-22 00:00:00,100,40,-0.0121461047551656
AggReturn,2020-06-22 00:00:00,100,80,-0.0140789923000258
AggReturn,2020-06-22 00:00:00,200,40,-0.0114042142655073
AggReturn,2020-06-22 00:00:00,200,80,-0.0138720574172712
AggReturn,2020-06-23 00:00:00,100,40,0.0006595578945168
AggReturn,2020-06-23 00:00:00,100,80,0.0063378757870981
AggReturn,2020-06-23 00:00:00,200,40,0.0042263524285312
AggReturn,2020-06-23 00:00:00,200,80,0.0103269749928259
AggReturn,2020-06-24 00:00:00,100,40,-0.0041871268628276
AggReturn,2020-06-24 00:00:00,100,80,-0.003624912418931
AggReturn,2020-06-24 00:00:00,200,40,-0.010763906253195
AggReturn,2020-06-24 00:00:00,200,80,-0.0087738930424456
AggReturn,2020-06-25 00:00:00,100,40,0.0030926028427709
AggReturn,2020-06-25 00:00:00,100,80,-0.0007180776176405
AggReturn,2020-06-25 00:00:00,200,40,-0.0034016816875344
AggReturn,2020-06-25 00:00:00,200,80,-0.0066756413339672
AggReturn,2020-06-26 00:00:00,100,40,0.0051289845540103
AggReturn,2020-06-26 00:00:00,100,80,0.0023488767315453
AggReturn,2020-06-26 00:00:00,200,40,0.0048296790129121
AggReturn,2020-06-26 00:00:00,200,80,0.0015534107341737
AggReturn,2020-06-29 00:00:00,100,40,-0.0093845307189563
AggReturn,2020-06-29 00:00:00,100,80,-0.0045423011579074
AggReturn,2020-06-29 00:00:00,200,40,-0.0108096779797001
AggReturn,2020-06-29 00:00:00,200,80,-0.0047139730542927
AggReturn,2020-06-30 00:00:00,100,40,0.0021123671312024
AggReturn,2020-06-30 00:00:00,100,80,0.0030613008518266
AggReturn,2020-06-30 00:00:00,200,40,0.0056434611603968
AggReturn,2020-06-30 00:00:00,200,80,0.006075962819307
AggReturn,2020-07-01 00:00:00,100,40,0.0206631561344508
AggReturn,2020-07-01 00:00:00,100,80,0.013574396530424
AggReturn,2020-07-01 00:00:00,200,40,0.0179124128936891
AggReturn,2020-07-01 00:00:00,200,80,0.0099598290223953
AggReturn,2020-07-02 00:00:00,100,40,0.0136068794874067
AggReturn,2020-07-02 00:00:00,100,80,0.002177658276744
AggReturn,2020-07-02 00:00:00,200,40,0.0118839222056983
AggReturn,2020-07-02 00:00:00,200,80,0.0012562835332059
AggReturn,2020-07-06 00:00:00,100,40,-0.004245624762179
AggReturn,2020-07-06 00:00:00,100,80,-0.0031332093777573
AggReturn,2020-07-06 00:00:00,200,40,-0.005242129622129
AggReturn,2020-07-06 00:00:00,200,80,0.000179704528502
AggReturn,2020-07-07 00:00:00,100,40,0.0167325090119875
AggReturn,2020-07-07 00:00:00,100,80,0.0196222611597089
AggReturn,2020-07-07 00:00:00,200,40,-0.002692635439803
AggReturn,2020-07-07 00:00:00,200,80,-0.0129688496000427
AggReturn,2020-07-08 00:00:00,100,40,0.0195352483072289
AggReturn,2020-07-08 00:00:00,100,80,0.0292559564768647
AggReturn,2020-07-08 00:00:00,200,40,-0.0131723911008888
AggReturn,2020-07-08 00:00:00,200,80,-0.0211537930155763
AggReturn,2020-07-09 00:00:00,100,40,-0.0039403727450886
AggReturn,2020-07-09 00:00:00,100,80,-0.0112503828836148
AggReturn,2020-07-09 00:00:00,200,40,0.0165357356962087
AggReturn,2020-07-09 00:00:00,200,80,0.0172442545535299
AggReturn,2020-07-10 00:00:00,100,40,-0.0080872963552984
AggReturn,2020-07-10 00:00:00,100,80,-0.0145038086807236
AggReturn,2020-07-10 00:00:00,200,40,-0.0377934942443855
AggReturn,2020-07-10 00:00:00,200,80,-0.0406296553040398
AggReturn,2020-07-13 00:00:00,100,40,0.0011600499245903
AggReturn,2020-07-13 00:00:00,100,80,-0.009824829554623
AggReturn,2020-07-13 00:00:00,200,40,0.0178346522364067
AggReturn,2020-07-13 00:00:00,200,80,0.0117948953570136
AggReturn,2020-07-14 00:00:00,100,40,-0.0209065609486103
AggReturn,2020-07-14 00:00:00,100,80,-0.00053695267021
AggReturn,2020-07-14 00:00:00,200,40,-0.0117987964690577
AggReturn,2020-07-14 00:00:00,200,80,0.0103113523438303
AggReturn,2020-07-15 00:00:00,100,40,0.0113617762268753
AggReturn,2020-07-15 00:00:00,100,80,0.0058167380701852
AggReturn,2020-07-15 00:00:00,200,40,0.0228767089993711
AggReturn,2020-07-15 00:00:00,200,80,0.025884108245252
AggReturn,2020-07-16 00:00:00,100,40,-0.0139311456994838
AggReturn,2020-07-16 00:00:00,100,80,-0.0173285588591155
AggReturn,2020-07-16 00:00:00,200,40,-0.0088472786998574
AggReturn,2020-07-16 00:00:00,200,80,-0.0017586602244159
AggReturn,2020-07-17 00:00:00,100,40,0.0165546573654004
AggReturn,2020-07-17 00:00:00,100,80,0.0272522919049806
AggReturn,2020-07-17 00:00:00,200,40,-0.0009093860906297
AggReturn,2020-07-17 00:00:00,200,80,-0.0051779565996035
AggReturn,2020-07-20 00:00:00,100,40,0.0114184659256842
AggReturn,2020-07-20 00:00:00,100,80,0.0094360653240202
AggReturn,2020-07-20 00:00:00,200,40,0.0032196261311172
AggReturn,2020-07-20 00:00:00,200,80,-0.0033100198266349
AggReturn,2020-07-21 00:00:00,100,40,0.0164690016058332
AggReturn,2020-07-21 00:00:00,100,80,-0.0062140360581584
AggReturn,2020-07-21 00:00:00,200,40,-0.0064075819885273
AggReturn,2020-07-21 00:00:00,200,80,-0.0314535177652473
AggReturn,2020-07-22 00:00:00,100,40,-0.0268800465332079
AggReturn,2020-07-22 00:00:00,100,80,-0.0370311433234676
AggReturn,2020-07-22 00:00:00,200,40,-0.0168918033299404
AggReturn,2020-07-22 00:00:00,200,80,-0.0099845125804684
AggReturn,2020-07-23 00:00:00,100,40,0.0059912813939128
AggReturn,2020-07-23 00:00:00,100,80,0.0090964279820681
AggReturn,2020-07-23 00:00:00,200,40,0.0064398424205414
AggReturn,2020-07-23 00:00:00,200,80,0.008032729107366
AggReturn,2020-07-24 00:00:00,100,40,-0.0043165923964499
AggReturn,2020-07-24 00:00:00,100,80,0.0278986234034004
AggReturn,2020-07-24 00:00:00,200,40,0.0092112336192274
AggReturn,2020-07-24 00:00:00,200,80,0.0335703400838504
AggReturn,2020-07-27 00:00:00,100,40,0.0119336271242727
AggReturn,2020-07-27 00:00:00,100,80,-0.0002590478119422
AggReturn,2020-07-27 00:00:00,200,40,-0.0476241428460128
AggReturn,2020-07-27 00:00:00,200,80,-0.07463191363773
AggReturn,2020-07-28 00:00:00,100,40,0.025109103563854
AggReturn,2020-07-28 00:00:00,100,80,0.0192562633110133
AggReturn,2020-07-28 00:00:00,200,40,0.0359151424231289
AggReturn,2020-07-28 00:00:00,200,80,0.030960742794871
AggReturn,2020-07-29 00:00:00,100,40,0.0120347225475988
AggReturn,2020-07-29 00:00:00,100,80,0.0318124328604972
AggReturn,2020-07-29 00:00:00,200,40,0.029153201406361
AggReturn,2020-07-29 00:00:00,200,80,0.0368924731485248
AggReturn,2020-07-30 00:00:00,100,40,0.0256752083015875
AggReturn,2020-07-30 00:00:00,100,80,0.0290698963495771
AggReturn,2020-07-30 00:00:00,200,40,0.0122990612467896
AggReturn,2020-07-30 00:00:00,200,80,0.0027690924174351
AggReturn,2020-07-31 00:00:00,100,40,0.0227642317091251
AggReturn,2020-07-31 00:00:00,100,80,0.0250170594524543
AggReturn,2020-07-31 00:00:00,200,40,0.0193799649255228
AggReturn,2020-07-31 00:00:00,200,80,0.0181424720567923
AggReturn,2020-08-03 00:00:00,100,40,-0.0089036657784414
AggReturn,2020-08-03 00:00:00,100,80,-0.0124121907822044
AggReturn,2020-08-03 00:00:00,200,40,-0.0217190947020665
AggReturn,2020-08-03 00:00:00,200,80,-0.0206401553982084
AggReturn,2020-08-04 00:00:00,100,40,0.0513688753057985
AggReturn,2020-08-04 00:00:00,100,80,0.0513688753057985
AggReturn,2020-08-04 00:00:00,200,40,0.0169448201787766
AggReturn,2020-08-04 00:00:00,200,80,0.0169448201787766
AggReturn,2020-08-05 00:00:00,100,40,-0.0390368215360752
AggReturn,2020-08-05 00:00:00,100,80,-0.0390368215360752
AggReturn,2020-08-05 00:00:00,200,40,-0.0077582753841461
AggReturn,2020-08-05 00:00:00,200,80,-0.0077582753841461
AggReturn,2020-08-06 00:00:00,100,40,-0.0158465741957358
AggReturn,2020-08-06 00:00:00,100,80,-0.0158465741957358
AggReturn,2020-08-06 00:00:00,200,40,-0.0027772081810935
AggReturn,2020-08-06 00:00:00,200,80,-0.0027772081810935
AggReturn,2020-08-07 00:00:00,100,40,-0.0326764226450046
AggReturn,2020-08-07 00:00:00,100,80,-0.0326764226450046
AggReturn,2020-08-07 00:00:00,200,40,-0.0004617815224637
AggReturn,2020-08-07 00:00:00,200,80,-0.0004617815224637
AggReturn,2020-08-10 00:00:00,100,40,0.0108071990355894
AggReturn,2020-08-10 00:00:00,100,80,0.0108071990355894
AggReturn,2020-08-10 00:00:00,200,40,0.0044173740512744
AggReturn,2020-08-10 00:00:00,200,80,0.0044173740512744
AggReturn,2020-08-11 00:00:00,100,40,-0.0182340624479172
AggReturn,2020-08-11 00:00:00,100,80,-0.0182340624479172
AggReturn,2020-08-11 00:00:00,200,40,-0.0214221325773223
AggReturn,2020-08-11 00:00:00,200,80,-0.0214221325773223
AggReturn,2020-08-12 00:00:00,100,40,-0.0084822780209332
AggReturn,2020-08-12 00:00:00,100,80,-0.0084822780209332
AggReturn,2020-08-12 00:00:00,200,40,0.0004069356300257
AggReturn,2020-08-12 00:00:00,200,80,0.0004069356300257
AggReturn,2020-08-13 00:00:00,100,40,-0.0054878093441017
AggReturn,2020-08-13 00:00:00,100,80,-0.0054878093441017
AggReturn,2020-08-13 00:00:00,200,40,-0.001385442127455
AggReturn,2020-08-13 00:00:00,200,80,-0.001385442127455
AggReturn,2020-08-14 00:00:00,100,40,0.0019353986641935
AggReturn,2020-08-14 00:00:00,100,80,0.0019353986641935
AggReturn,2020-08-14 00:00:00,200,40,0.0199919659551229
AggReturn,2020-08-14 00:00:00,200,80,0.0199919659551229
AggReturn,2020-08-17 00:00:00,100,40,-0.015041550511044
AggReturn,2020-08-17 00:00:00,100,80,-0.015041550511044
AggReturn,2020-08-17 00:00:00,200,40,-0.0168022379455677
AggReturn,2020-08-17 00:00:00,200,80,-0.0168022379455677
AggReturn,2020-08-18 00:00:00,100,40,0.0121142394423453
AggReturn,2020-08-18 00:00:00,100,80,0.0121142394423453
